key,value
"installments_payments.csv|NUM_INSTALMENT_NUMBER,min_flag,sum",0.513038
"previous_application.csv|SK_ID_PREV,prod",0.5130350237046647
"previous_application.csv|NAME_GOODS_CATEGORY_XNA,prod",0.5129893224184441
"previous_application.csv|CHANNEL_TYPE_AP+ (Cash loan),median",0.5129315543237335
"bureau_balance.csv|MONTHS_BALANCE,sum,median",0.5129099943493434
"credit_card_balance.csv|SK_DPD_DEF,0_instead_of_min,mean",0.512898
"credit_card_balance.csv|SK_DPD_DEF,mean",0.512898
"credit_card_balance.csv|CNT_DRAWINGS_POS_CURRENT,0_instead_of_min,median",0.512891
"credit_card_balance.csv|AMT_CREDIT_LIMIT_ACTUAL,min_flag,std",0.512891
"credit_card_balance.csv|CNT_DRAWINGS_POS_CURRENT,median",0.512891
"bureau.csv|CREDIT_TYPE_Car loan,median",0.51289
"credit_card_balance.csv|CNT_INSTALMENT_MATURE_CUM,nan_instead_of_min,mean",0.512834
"previous_application.csv|NAME_SELLER_INDUSTRY_XNA,var",0.5128237027965346
"previous_application.csv|NAME_TYPE_SUITE_Unaccompanied,var",0.5128209022983444
"bureau_balance.csv|STATUS_,STD,prod,prod",0.5128028048643056
"bureau_balance.csv|STATUS_0,median,sum",0.5127872348325032
"previous_application.csv|NAME_CONTRACT_STATUS_Refused,sum",0.5127526375721937
"bureau.csv|AMT_ANNUITY,min_flag,prod",0.512736
"bureau_balance.csv|STATUS_,AVG,median,sum",0.5127212174302705
"bureau_balance.csv|STATUS_,KURT,median,sum",0.5127212174302705
"bureau_balance.csv|STATUS_,STD,median,sum",0.5127212174302705
"bureau_balance.csv|STATUS_,DIST,median,sum",0.5127212174302705
"previous_application.csv|NAME_YIELD_GROUP_high,sum",0.5126689377591237
"bureau.csv|CREDIT_TYPE_Loan for business development,var",0.512646
"bureau.csv|CREDIT_TYPE_Loan for business development,std",0.512646
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Repairs,var",0.5126179832410284
"previous_application.csv|NAME_CONTRACT_TYPE_Cash loans,sum",0.5126160116492632
"bureau_balance.csv|STATUS_1,sum,sum",0.5126055197202318
"bureau_balance.csv|STATUS_1,mean,std",0.5125903721214872
"previous_application.csv|NAME_PORTFOLIO_POS,var",0.5125648629786829
application_train.csv|LIVINGAPARTMENTS_MEDI,0.512531
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,0_instead_of_min,prod",0.512519
"previous_application.csv|CHANNEL_TYPE_Credit and cash offices,mean",0.5125186536185652
application_train.csv|COMMONAREA_AVG,0.512497
"bureau_balance.csv|STATUS_,AVG,prod,mean",0.5124932101669869
"bureau.csv|CREDIT_TYPE_Credit card,prod",0.512454
"previous_application.csv|CHANNEL_TYPE_Country-wide,mean",0.5124483669278763
"bureau.csv|CREDIT_TYPE_Microloan,var",0.512407
"bureau_balance.csv|STATUS_1,var,var",0.5123167263420156
"previous_application.csv|NAME_CONTRACT_TYPE_Revolving loans,sum",0.5123056035064694
"previous_application.csv|NAME_PRODUCT_TYPE_x-sell,std",0.5122864069199964
"credit_card_balance.csv|AMT_DRAWINGS_OTHER_CURRENT,min_flag,var",0.512279
"previous_application.csv|PRODUCT_COMBINATION_POS mobile with interest,sum",0.5122589953678353
application_train.csv|FLAG_DOCUMENT_6,0.512235
"credit_card_balance.csv|CNT_DRAWINGS_ATM_CURRENT,prod",0.512207
"credit_card_balance.csv|CNT_DRAWINGS_ATM_CURRENT,0_instead_of_min,prod",0.512207
"bureau_balance.csv|STATUS_1,std,sum",0.5121924808639927
"credit_card_balance.csv|CNT_DRAWINGS_OTHER_CURRENT,var",0.512178
"credit_card_balance.csv|CNT_DRAWINGS_OTHER_CURRENT,std",0.512178
"bureau.csv|AMT_CREDIT_MAX_OVERDUE,nan_instead_of_min,median",0.512175
"application_train.csv|NONLIVINGAPARTMENTS_MODE,0_instead_of_min",0.512168
"previous_application.csv|PRODUCT_COMBINATION_POS mobile with interest,median",0.5121674666140908
"application_train.csv|AMT_REQ_CREDIT_BUREAU_MON,min_flag",0.51216
"previous_application.csv|NAME_TYPE_SUITE_Children,mean",0.512116788611883
"bureau.csv|AMT_ANNUITY,mean",0.512103
"bureau.csv|AMT_ANNUITY,0_instead_of_min,mean",0.512102
"previous_application.csv|PRODUCT_COMBINATION_Card Street,median",0.512054473002862
"previous_application.csv|NAME_PORTFOLIO_Cash,std",0.5120243406797143
"bureau_balance.csv|STATUS_,STD,mean,prod",0.5119910818959477
"bureau.csv|CREDIT_TYPE_Car loan,sum",0.511978
"bureau_balance.csv|SK_ID_BUREAU,prod,median",0.511957
"bureau_balance.csv|STATUS_4,sum,prod",0.5119277139448344
"previous_application.csv|NAME_CLIENT_TYPE_New,sum",0.5119244160600399
"credit_card_balance.csv|AMT_CREDIT_LIMIT_ACTUAL,0_instead_of_min,median",0.511921
"credit_card_balance.csv|AMT_CREDIT_LIMIT_ACTUAL,median",0.511921
"bureau.csv|AMT_CREDIT_SUM_OVERDUE,min_flag,std",0.511913
"bureau.csv|AMT_CREDIT_SUM_OVERDUE,min_flag,var",0.511913
"credit_card_balance.csv|AMT_PAYMENT_CURRENT,0_instead_of_min,mean",0.511897
"bureau.csv|CREDIT_TYPE_Loan for purchase of shares (margin lending),median",0.511894
"application_train.csv|ELEVATORS_AVG,0_instead_of_min",0.511891
"credit_card_balance.csv|AMT_PAYMENT_CURRENT,mean",0.511885
"bureau.csv|AMT_CREDIT_SUM_OVERDUE,0_instead_of_min,var",0.511873
"previous_application.csv|PRODUCT_COMBINATION_POS household with interest,sum",0.5118698523006882
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_SUNDAY,mean",0.511868840641557
"previous_application.csv|RATE_DOWN_PAYMENT,prod",0.5118060613465281
"bureau_balance.csv|MONTHS_BALANCE,mean,mean",0.5117875862948124
"bureau_balance.csv|MONTHS_BALANCE,median,mean",0.5117875862948124
"bureau_balance.csv|STATUS_1,mean,var",0.5117775291248499
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Repairs,mean",0.5117346348916925
"bureau.csv|CREDIT_CURRENCY_currency 3,sum",0.511639
application_train.csv|BASEMENTAREA_AVG,0.511627
"POS_CASH_balance.csv|SK_DPD_DEF,0_instead_of_min,var",0.511626
"POS_CASH_balance.csv|SK_DPD_DEF,var",0.511626
"bureau.csv|CREDIT_TYPE_Car loan,mean",0.511622
"bureau_balance.csv|MONTHS_BALANCE,var,mean",0.5116185713912473
"bureau_balance.csv|STATUS_,AVG,var,std",0.5116079262776867
"application_train.csv|NONLIVINGAPARTMENTS_MODE,min_flag",0.511595
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,median",0.511586
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,0_instead_of_min,median",0.511586
"credit_card_balance.csv|AMT_INST_MIN_REGULARITY,0_instead_of_min,std",0.511571
"credit_card_balance.csv|AMT_INST_MIN_REGULARITY,0_instead_of_min,var",0.511571
"credit_card_balance.csv|AMT_INST_MIN_REGULARITY,std",0.511571
"credit_card_balance.csv|AMT_INST_MIN_REGULARITY,var",0.511571
"installments_payments.csv|AMT_PAYMENT,prod",0.511556
"installments_payments.csv|AMT_PAYMENT,0_instead_of_min,prod",0.511556
"previous_application.csv|NAME_PORTFOLIO_XNA,sum",0.5115509770433461
"credit_card_balance.csv|AMT_TOTAL_RECEIVABLE,prod",0.511545
"credit_card_balance.csv|AMT_RECIVABLE,prod",0.511545
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,min_flag,std",0.511528
"credit_card_balance.csv|CNT_DRAWINGS_POS_CURRENT,min_flag,std",0.511527
"bureau.csv|CREDIT_DAY_OVERDUE,std",0.511475
"bureau.csv|CREDIT_DAY_OVERDUE,0_instead_of_min,std",0.511475
"previous_application.csv|NAME_SELLER_INDUSTRY_Furniture,var",0.51147213396359
"previous_application.csv|NAME_SELLER_INDUSTRY_Furniture,std",0.5114720942068611
"previous_application.csv|NAME_PRODUCT_TYPE_x-sell,mean",0.511468777939923
"bureau.csv|AMT_CREDIT_MAX_OVERDUE,0_instead_of_min,median",0.511467
"bureau.csv|AMT_CREDIT_MAX_OVERDUE,median",0.511467
"bureau_balance.csv|STATUS_,KURT,var,var",0.5114496421997701
"application_train.csv|COMMONAREA_MODE,nan_instead_of_min",0.51142
"bureau.csv|CREDIT_TYPE_Microloan,mean",0.511394
"previous_application.csv|DAYS_TERMINATION,max_flag,mean",0.5113436981405799
"previous_application.csv|NAME_PRODUCT_TYPE_XNA,sum",0.5113392936934948
"bureau_balance.csv|STATUS_,KURT,std,std",0.5113266549010973
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_SUNDAY,std",0.5113249893933962
"previous_application.csv|NAME_YIELD_GROUP_middle,var",0.511324595602283
"bureau_balance.csv|STATUS_,AVG,std,sum",0.5112993484406481
"bureau_balance.csv|STATUS_,STD,std,sum",0.5112993484406481
"bureau_balance.csv|STATUS_,DIST,std,sum",0.5112991361910143
"bureau.csv|CREDIT_ACTIVE_Bad debt,sum",0.511224
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_SATURDAY,var",0.5112178130181043
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_SATURDAY,std",0.5112105978842766
"previous_application.csv|NAME_PAYMENT_TYPE_Cash through the bank,var",0.5111450342644936
"previous_application.csv|NAME_CONTRACT_STATUS_Approved,sum",0.5111405842895415
"previous_application.csv|NAME_CONTRACT_TYPE_Cash loans,var",0.5110225330951434
"previous_application.csv|NAME_YIELD_GROUP_low_action,sum",0.5109809169197008
"credit_card_balance.csv|CNT_DRAWINGS_POS_CURRENT,nan_instead_of_min,mean",0.510966
"application_train.csv|DAYS_LAST_PHONE_CHANGE,max_flag",0.510959
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,prod",0.510957
"previous_application.csv|NAME_GOODS_CATEGORY_Furniture,mean",0.5109496862991023
"bureau_balance.csv|STATUS_,STD,var,std",0.510944170373572
"previous_application.csv|HOUR_APPR_PROCESS_START,median",0.5109399933520764
application_train.csv|COMMONAREA_MEDI,0.510918
"previous_application.csv|DAYS_LAST_DUE,max_flag,mean",0.5109000504504341
"installments_payments.csv|SK_ID_PREV,mean",0.510897
"bureau_balance.csv|STATUS_,DIST,var,var",0.5108719191447311
"bureau_balance.csv|STATUS_,DIST,std,mean",0.5108692909969483
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Active,prod",0.510861
"credit_card_balance.csv|AMT_CREDIT_LIMIT_ACTUAL,min_flag,mean",0.510838
"credit_card_balance.csv|CNT_DRAWINGS_OTHER_CURRENT,median",0.510821
"credit_card_balance.csv|MONTHS_BALANCE,var",0.510807
"previous_application.csv|NAME_CONTRACT_TYPE_Cash loans,mean",0.510748678984712
"bureau_balance.csv|STATUS_,STD,median,median",0.5107304025741441
"bureau_balance.csv|STATUS_,AVG,median,median",0.5107304025741441
"bureau_balance.csv|STATUS_,KURT,median,median",0.5107304025741441
"bureau_balance.csv|STATUS_,DIST,median,median",0.5107304025741441
"application_train.csv|NONLIVINGAREA_MODE,min_flag",0.510695
"bureau_balance.csv|STATUS_,AVG,prod,std",0.5106904448527892
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Repairs,std",0.5106874594644344
"bureau.csv|CREDIT_DAY_OVERDUE,0_instead_of_min,mean",0.510665
"bureau.csv|CREDIT_DAY_OVERDUE,mean",0.510665
"bureau.csv|CNT_CREDIT_PROLONG,prod",0.510661
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_XNA,std",0.5106451526761348
"bureau.csv|CREDIT_TYPE_Mortgage,std",0.510644
"bureau.csv|CREDIT_TYPE_Mortgage,var",0.510644
"credit_card_balance.csv|AMT_PAYMENT_CURRENT,min_flag,mean",0.51064
"bureau_balance.csv|STATUS_C,std,median",0.5106393326615016
"bureau_balance.csv|SK_ID_BUREAU,prod,prod",0.510621
"previous_application.csv|SK_ID_PREV,mean",0.5106135415879147
application_train.csv|OCCUPATION_TYPE_Drivers,0.51061
"bureau_balance.csv|STATUS_,STD,prod,mean",0.5106049286274447
"bureau.csv|CREDIT_TYPE_Loan for business development,mean",0.510593
"bureau_balance.csv|STATUS_C,sum,var",0.5105282408183919
"bureau_balance.csv|STATUS_C,sum,std",0.5105276547985065
"bureau_balance.csv|STATUS_4,mean,sum",0.5104980495726369
"credit_card_balance.csv|AMT_BALANCE,sum",0.510457
"previous_application.csv|NAME_PORTFOLIO_Cards,median",0.5104429186742836
"bureau_balance.csv|STATUS_1,var,std",0.5104348539006827
"application_train.csv|NONLIVINGAPARTMENTS_MEDI,min_flag",0.510421
"bureau_balance.csv|STATUS_0,prod,sum",0.5104080605015336
"previous_application.csv|AMT_ANNUITY,nan_instead_of_min,std",0.510372995494045
"previous_application.csv|AMT_ANNUITY,nan_instead_of_min,var",0.510372995494045
"application_train.csv|NONLIVINGAREA_MODE,nan_instead_of_min",0.510369
"previous_application.csv|CHANNEL_TYPE_Country-wide,median",0.5103627042723714
"previous_application.csv|PRODUCT_COMBINATION_Cash X-Sell: middle,std",0.5103333045987656
application_train.csv|HOUR_APPR_PROCESS_START,0.510305
"credit_card_balance.csv|NAME_CONTRACT_STATUS_Active,mean",0.510286
"previous_application.csv|AMT_APPLICATION,min_flag,std",0.5102473378684077
"application_train.csv|COMMONAREA_AVG,nan_instead_of_min",0.510246
"previous_application.csv|NAME_PAYMENT_TYPE_Cash through the bank,std",0.5102218178245645
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_SUNDAY,var",0.5101940722588809
"previous_application.csv|NFLAG_INSURED_ON_APPROVAL,prod",0.5101404590273457
"credit_card_balance.csv|AMT_CREDIT_LIMIT_ACTUAL,min_flag,sum",0.51014
"credit_card_balance.csv|SK_DPD_DEF,std",0.510123
"credit_card_balance.csv|SK_DPD_DEF,0_instead_of_min,std",0.510123
"bureau.csv|CREDIT_TYPE_Another type of loan,mean",0.510098
"previous_application.csv|DAYS_FIRST_DRAWING,mean",0.5100540474206151
"credit_card_balance.csv|AMT_BALANCE,prod",0.510051
"bureau.csv|AMT_ANNUITY,median",0.510022
"bureau.csv|AMT_ANNUITY,0_instead_of_min,median",0.510022
"bureau_balance.csv|STATUS_,DIST,prod,sum",0.5100167546113299
"bureau_balance.csv|STATUS_1,var,prod",0.5100146675255546
"previous_application.csv|NAME_GOODS_CATEGORY_Consumer Electronics,mean",0.5099993603299051
"previous_application.csv|PRODUCT_COMBINATION_Cash Street: low,mean",0.5099747725742323
"bureau_balance.csv|STATUS_0,var,var",0.5099491263490863
"bureau_balance.csv|STATUS_,AVG,var,var",0.5099473525434854
"credit_card_balance.csv|AMT_PAYMENT_CURRENT,0_instead_of_min,prod",0.509931
"credit_card_balance.csv|AMT_PAYMENT_CURRENT,prod",0.509931
"bureau.csv|CREDIT_TYPE_Loan for business development,median",0.509921
"bureau.csv|AMT_ANNUITY,0_instead_of_min,prod",0.509914
"credit_card_balance.csv|AMT_TOTAL_RECEIVABLE,sum",0.509913
application_train.csv|LIVINGAPARTMENTS_AVG,0.509896
"bureau_balance.csv|MONTHS_BALANCE,prod,std",0.5098922186526902
"bureau.csv|CREDIT_TYPE_Microloan,std",0.50989
"previous_application.csv|NAME_TYPE_SUITE_nan,std",0.5098872183534103
"credit_card_balance.csv|AMT_DRAWINGS_POS_CURRENT,min_flag,var",0.509851
"previous_application.csv|NAME_CONTRACT_TYPE_Consumer loans,sum",0.5098401630584479
"bureau.csv|CREDIT_ACTIVE_Sold,median",0.50983
"previous_application.csv|PRODUCT_COMBINATION_Cash Street: middle,std",0.5098295117462573
"POS_CASH_balance.csv|SK_DPD_DEF,std",0.509826
"POS_CASH_balance.csv|SK_DPD_DEF,0_instead_of_min,std",0.509826
"previous_application.csv|DAYS_LAST_DUE,max_flag,std",0.5098173265938125
"previous_application.csv|DAYS_LAST_DUE,max_flag,var",0.5098172264182552
"bureau_balance.csv|STATUS_5,var,sum",0.5098143291644414
"previous_application.csv|NAME_CLIENT_TYPE_Refreshed,sum",0.5098076226744994
"previous_application.csv|NAME_SELLER_INDUSTRY_Clothing,sum",0.5098008416585029
"previous_application.csv|NAME_CLIENT_TYPE_Repeater,median",0.5097999519057578
"previous_application.csv|,count",0.509795274861459
"previous_application.csv|NAME_GOODS_CATEGORY_XNA,std",0.5097654987814029
"credit_card_balance.csv|CNT_DRAWINGS_POS_CURRENT,min_flag,var",0.509745
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_TUESDAY,std",0.5097411328226789
"credit_card_balance.csv|SK_ID_CURR,sum",0.509741
"POS_CASH_balance.csv|SK_ID_PREV,median",0.509726
"application_train.csv|AMT_REQ_CREDIT_BUREAU_MON,0_instead_of_min",0.509707
"bureau.csv|CREDIT_TYPE_Another type of loan,prod",0.509702
"bureau.csv|CREDIT_TYPE_Loan for the purchase of equipment,sum",0.509688
"credit_card_balance.csv|AMT_PAYMENT_CURRENT,nan_instead_of_min,mean",0.509687
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_FRIDAY,median",0.5096861498364571
"previous_application.csv|PRODUCT_COMBINATION_Cash Street: middle,var",0.5096795797163706
"bureau_balance.csv|STATUS_,AVG,mean,mean",0.5096758844780318
"bureau_balance.csv|STATUS_,AVG,sum,mean",0.5096685983805802
"application_train.csv|NONLIVINGAPARTMENTS_AVG,min_flag",0.509657
"previous_application.csv|NAME_TYPE_SUITE_nan,var",0.5096518013050738
"previous_application.csv|NFLAG_INSURED_ON_APPROVAL,mean",0.5096512700753758
"bureau.csv|AMT_CREDIT_SUM_OVERDUE,nan_instead_of_min,prod",0.509576
"bureau.csv|CREDIT_TYPE_Credit card,sum",0.509565
"previous_application.csv|NAME_YIELD_GROUP_low_normal,prod",0.5095385102308634
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_THURSDAY,var",0.5095297842700849
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_THURSDAY,std",0.5095283362844155
"previous_application.csv|NAME_SELLER_INDUSTRY_XNA,prod",0.5095156115661844
"bureau_balance.csv|STATUS_C,var,sum",0.5095140220095105
"previous_application.csv|PRODUCT_COMBINATION_Cash,median",0.5095025522644417
"previous_application.csv|NAME_YIELD_GROUP_low_normal,sum",0.5095004399566555
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_TUESDAY,median",0.5094977116333156
"bureau.csv|CREDIT_TYPE_Microloan,sum",0.509486
"previous_application.csv|AMT_GOODS_PRICE,var",0.5094583042362882
"previous_application.csv|AMT_GOODS_PRICE,0_instead_of_min,var",0.5094583001038684
"previous_application.csv|AMT_GOODS_PRICE,0_instead_of_min,std",0.5094583001038684
"bureau_balance.csv|STATUS_,KURT,std,mean",0.5094460414228494
"application_train.csv|NONLIVINGAREA_MEDI,min_flag",0.509443
"bureau.csv|CREDIT_CURRENCY_currency 3,median",0.509441
"previous_application.csv|AMT_GOODS_PRICE,std",0.5094329065263229
"bureau.csv|AMT_ANNUITY,std",0.509431
"bureau.csv|AMT_ANNUITY,0_instead_of_min,std",0.509431
"bureau.csv|AMT_ANNUITY,0_instead_of_min,var",0.509431
"bureau_balance.csv|STATUS_,STD,sum,mean",0.5094285432609391
"bureau.csv|CREDIT_TYPE_Cash loan (non-earmarked),var",0.509417
"bureau.csv|CREDIT_TYPE_Cash loan (non-earmarked),std",0.509417
application_train.csv|NAME_FAMILY_STATUS_Civil marriage,0.509413
"previous_application.csv|NAME_PORTFOLIO_POS,sum",0.5093958395751575
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_XAP,mean",0.5093824272365115
"previous_application.csv|NAME_CONTRACT_TYPE_Cash loans,std",0.5093748525109071
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_XAP,std",0.5093748525109071
"previous_application.csv|NAME_TYPE_SUITE_Family,sum",0.5093448267756925
"previous_application.csv|CODE_REJECT_REASON_LIMIT,sum",0.5093437382393023
"previous_application.csv|CHANNEL_TYPE_Credit and cash offices,median",0.5093351591931746
"previous_application.csv|CHANNEL_TYPE_Stone,var",0.5093340195002766
"previous_application.csv|PRODUCT_COMBINATION_Cash X-Sell: low,var",0.5093260383725536
"bureau_balance.csv|MONTHS_BALANCE,std,std",0.5093159908924032
application_train.csv|AMT_REQ_CREDIT_BUREAU_YEAR,0.50931
"previous_application.csv|PRODUCT_COMBINATION_Card X-Sell,std",0.5092805896626847
"previous_application.csv|NAME_SELLER_INDUSTRY_Consumer electronics,std",0.5092757756072932
"previous_application.csv|PRODUCT_COMBINATION_Card X-Sell,var",0.5092728179346508
"previous_application.csv|NAME_SELLER_INDUSTRY_Consumer electronics,var",0.5092724510042668
"credit_card_balance.csv|SK_DPD_DEF,min_flag,sum",0.509267
"bureau_balance.csv|STATUS_C,median,median",0.5092544850951773
"POS_CASH_balance.csv|SK_DPD_DEF,mean",0.509215
"POS_CASH_balance.csv|SK_DPD_DEF,0_instead_of_min,mean",0.509215
"bureau_balance.csv|STATUS_,KURT,var,sum",0.5092112395350831
"credit_card_balance.csv|AMT_DRAWINGS_OTHER_CURRENT,min_flag,std",0.509192
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Signed,mean",0.509192
"previous_application.csv|NAME_SELLER_INDUSTRY_Connectivity,std",0.509189510273976
"bureau_balance.csv|STATUS_C,median,sum",0.5091237326233438
"previous_application.csv|CHANNEL_TYPE_Regional / Local,mean",0.5091163907382239
"previous_application.csv|PRODUCT_COMBINATION_POS mobile with interest,var",0.509106026771711
"bureau_balance.csv|STATUS_0,mean,median",0.5090543705972228
"credit_card_balance.csv|AMT_PAYMENT_TOTAL_CURRENT,min_flag,std",0.509042
"bureau_balance.csv|MONTHS_BALANCE,var,std",0.5090282074633512
"previous_application.csv|AMT_APPLICATION,min_flag,sum",0.5090194866324732
"previous_application.csv|NAME_SELLER_INDUSTRY_Connectivity,var",0.5090165610929578
"previous_application.csv|PRODUCT_COMBINATION_Cash X-Sell: middle,mean",0.5090163164964512
"previous_application.csv|CHANNEL_TYPE_Country-wide,prod",0.5090081080856359
"previous_application.csv|PRODUCT_COMBINATION_POS household without interest,mean",0.5089968224469968
"previous_application.csv|NAME_YIELD_GROUP_low_normal,median",0.5089834810719746
"credit_card_balance.csv|NAME_CONTRACT_STATUS_Sent proposal,sum",0.50897
application_train.csv|FLOORSMAX_MODE,0.508959
"previous_application.csv|NAME_SELLER_INDUSTRY_Clothing,var",0.5089481132578582
"previous_application.csv|NAME_SELLER_INDUSTRY_Clothing,std",0.5089479766030083
"bureau.csv|AMT_ANNUITY,min_flag,sum",0.508937
